recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,uplift_score
10,1) $0 - $100,94.08,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.22
4,3) $200 - $350,236.79,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.22
4,3) $200 - $350,233.74,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.22
5,4) $350 - $500,495.9,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.21
2,3) $200 - $350,253.56,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.21
2,4) $350 - $500,423.54,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.21
9,2) $100 - $200,151.29,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.21
3,4) $350 - $500,423.12,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.21
2,1) $0 - $100,35.58,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.21
10,2) $100 - $200,174.18,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.21
10,1) $0 - $100,37.07,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.21
8,3) $200 - $350,322.24,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.21
3,4) $350 - $500,421.15,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.2
7,1) $0 - $100,92.84,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.2
9,4) $350 - $500,364.46,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.2
4,1) $0 - $100,34.24,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.2
1,3) $200 - $350,264.87,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.2
9,2) $100 - $200,170.98,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.2
8,4) $350 - $500,498.02,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.2
4,3) $200 - $350,334.67,1,0,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.2
11,2) $100 - $200,107.05,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.2
2,1) $0 - $100,53.3,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.19
9,3) $200 - $350,226.48,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.19
3,1) $0 - $100,88.22,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.19
8,2) $100 - $200,177.29,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.19
2,1) $0 - $100,52.87,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.19
6,1) $0 - $100,59.38,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.19
5,2) $100 - $200,178.24,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.19
2,4) $350 - $500,394.76,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.19
3,2) $100 - $200,117.57,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.19
6,1) $0 - $100,59.51,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.19
2,1) $0 - $100,33.14,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.19
6,3) $200 - $350,323.44,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.19
2,1) $0 - $100,33.87,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.19
4,3) $200 - $350,302.17,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.19
2,1) $0 - $100,51.83,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.19
10,4) $350 - $500,378.46,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.19
7,3) $200 - $350,269.28,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.19
12,2) $100 - $200,106.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.19
1,3) $200 - $350,243.73,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.18
2,1) $0 - $100,86.89,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.18
1,1) $0 - $100,82.8,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.18
10,1) $0 - $100,84.35,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.18
2,2) $100 - $200,163.74,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.18
3,1) $0 - $100,99.05,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.18
12,1) $0 - $100,35.07,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.1732020202020202
10,1) $0 - $100,43.06,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.17
3,4) $350 - $500,356.46,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.17
1,4) $350 - $500,366.22,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.17
8,2) $100 - $200,192.75,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.17
4,2) $100 - $200,172.27,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.17
3,3) $200 - $350,306.83,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.17
2,4) $350 - $500,384.1,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.17
9,4) $350 - $500,479.44,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.17
9,4) $350 - $500,476.26,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.17
4,1) $0 - $100,38.18,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.17
2,3) $200 - $350,233.69,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.17
1,3) $200 - $350,216.46,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.17
10,2) $100 - $200,173.67,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.17
2,4) $350 - $500,385.23,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.17
1,1) $0 - $100,30.6,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.17
7,3) $200 - $350,292.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.17
2,4) $350 - $500,420.7,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.17
9,4) $350 - $500,365.48,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.17
10,1) $0 - $100,93.16,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.17
10,1) $0 - $100,43.21,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.17
9,4) $350 - $500,462.26,1,0,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.17
2,4) $350 - $500,386.94,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.16
10,2) $100 - $200,102.88,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.16
9,3) $200 - $350,268.13,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.16
3,4) $350 - $500,353.87,0,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.16
4,4) $350 - $500,360.56,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.16
1,3) $200 - $350,229.22,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.16
6,4) $350 - $500,491.11,1,1,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.16
3,3) $200 - $350,303.39,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.16
10,2) $100 - $200,100.49,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.16
9,2) $100 - $200,171.78,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.16
10,4) $350 - $500,356.62,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.16
3,2) $100 - $200,166.72,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.16
4,3) $200 - $350,324.07,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.16
2,4) $350 - $500,373.36,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.16
8,2) $100 - $200,191.14,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.16
10,3) $200 - $350,278.38,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.16
2,4) $350 - $500,392.56,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.16
10,2) $100 - $200,100.48,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.16
4,2) $100 - $200,158.91,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.16
4,3) $200 - $350,340.55,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.16
1,3) $200 - $350,243.82,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.16
12,1) $0 - $100,38.69,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.16
10,3) $200 - $350,277.97,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.16
5,3) $200 - $350,296.12,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.16
6,2) $100 - $200,170.3,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.16
3,3) $200 - $350,304.75,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.16
5,2) $100 - $200,181.94,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.16
3,4) $350 - $500,491.97,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.15
1,4) $350 - $500,492.33,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.15
10,2) $100 - $200,147.79,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.15
12,1) $0 - $100,46.82,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.15
1,3) $200 - $350,228.94,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.15
6,4) $350 - $500,359.7,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.15
9,4) $350 - $500,438.05,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.15
4,4) $350 - $500,360.23,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.15
1,2) $100 - $200,189.33,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.15
1,3) $200 - $350,210.69,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.15
4,1) $0 - $100,61.32,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.15
3,4) $350 - $500,353.07,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.15
1,3) $200 - $350,324.72,1,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.15
1,3) $200 - $350,227.96,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.15
4,1) $0 - $100,61.05,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.15
12,1) $0 - $100,34.88,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.15
1,3) $200 - $350,287.81,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.15
2,4) $350 - $500,425.81,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.15
6,3) $200 - $350,263.11,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.15
5,3) $200 - $350,290.08,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.15
8,3) $200 - $350,342.73,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.15
3,3) $200 - $350,298.93,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.15
4,4) $350 - $500,427.44,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.15
4,4) $350 - $500,393.08,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.15
3,1) $0 - $100,99.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.14
6,3) $200 - $350,272.63,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.14
9,4) $350 - $500,351.86,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.14
1,2) $100 - $200,159.57,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.14
4,2) $100 - $200,189.78,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.14
3,4) $350 - $500,399.95,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.14
6,3) $200 - $350,278.81,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.14
5,4) $350 - $500,426.93,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.14
7,4) $350 - $500,406.54,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.14
4,2) $100 - $200,174.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.14
10,3) $200 - $350,227.64,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.14
8,1) $0 - $100,94.53,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.14
3,4) $350 - $500,355.98,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.14
4,1) $0 - $100,72.27,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.14
2,3) $200 - $350,214.52,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.14
8,4) $350 - $500,360.5,1,0,Rural,0,Multichannel,No E-Mail,1,0,0.0,0,0.14
1,3) $200 - $350,237.72,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.14
2,4) $350 - $500,393.43,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.14
3,3) $200 - $350,235.26,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.14
9,3) $200 - $350,307.92,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.14
4,1) $0 - $100,62.67,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.14
1,3) $200 - $350,269.18,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.14
9,1) $0 - $100,43.8,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.14
1,2) $100 - $200,176.6,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.14
3,2) $100 - $200,177.56,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.14
3,1) $0 - $100,72.28,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.14
4,4) $350 - $500,359.43,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.14
1,4) $350 - $500,391.07,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.14
6,4) $350 - $500,451.07,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.13999999999999999
12,2) $100 - $200,100.77,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.13
1,3) $200 - $350,247.02,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.13
9,1) $0 - $100,53.45,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.13
1,1) $0 - $100,86.57,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.13
9,4) $350 - $500,359.65,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.13
1,3) $200 - $350,308.9,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.13
1,2) $100 - $200,176.36,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.13
9,3) $200 - $350,303.44,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.13
1,3) $200 - $350,244.78,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.13
6,4) $350 - $500,420.32,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.13
1,4) $350 - $500,411.48,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.13
3,2) $100 - $200,126.93,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.13
12,2) $100 - $200,107.71,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.13
11,1) $0 - $100,94.09,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.13
10,4) $350 - $500,382.6,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.13
3,4) $350 - $500,397.08,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.13
9,4) $350 - $500,367.08,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.13
10,3) $200 - $350,348.48,1,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.13
12,2) $100 - $200,101.53,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.13
1,3) $200 - $350,248.36,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.13
11,1) $0 - $100,49.06,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.13
8,4) $350 - $500,352.61,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.13
9,1) $0 - $100,53.63,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.13
9,1) $0 - $100,86.21,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.12000000000000001
2,3) $200 - $350,273.82,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.12
2,1) $0 - $100,72.08,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.12
6,4) $350 - $500,384.02,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.12
1,2) $100 - $200,164.64,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.12
11,2) $100 - $200,169.97,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.12
4,2) $100 - $200,168.87,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.12
2,4) $350 - $500,416.01,1,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.12
7,4) $350 - $500,424.3,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.12
9,4) $350 - $500,350.46,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.12
1,4) $350 - $500,365.54,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.12
2,3) $200 - $350,250.51,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.12
1,3) $200 - $350,304.61,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.12
1,4) $350 - $500,353.02,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.12
5,4) $350 - $500,426.14,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.12
1,1) $0 - $100,88.34,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.12
1,3) $200 - $350,232.95,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.12
7,4) $350 - $500,351.61,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.12
3,3) $200 - $350,348.78,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.12
3,2) $100 - $200,148.15,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.12
2,3) $200 - $350,272.09,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.12
2,3) $200 - $350,239.69,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.12
12,1) $0 - $100,37.71,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.12
10,3) $200 - $350,288.89,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.12
4,3) $200 - $350,309.66,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.12
1,2) $100 - $200,164.49,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.12
2,1) $0 - $100,36.58,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.12
4,2) $100 - $200,170.4,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.12
1,3) $200 - $350,248.83,0,1,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.12
10,2) $100 - $200,169.35,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.12
8,4) $350 - $500,444.66,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.12
1,4) $350 - $500,469.26,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.12
2,3) $200 - $350,234.8,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.12
3,2) $100 - $200,158.22,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.12
2,3) $200 - $350,256.75,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.12
4,2) $100 - $200,102.74,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.12
2,1) $0 - $100,90.14,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.11
12,1) $0 - $100,38.26,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.11
6,4) $350 - $500,414.4,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.11
10,1) $0 - $100,38.44,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.11
2,4) $350 - $500,360.26,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.11
6,4) $350 - $500,409.48,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.11
2,4) $350 - $500,361.11,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.11
1,1) $0 - $100,91.17,0,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.11
5,2) $100 - $200,176.59,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.11
1,4) $350 - $500,397.35,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.11
2,4) $350 - $500,396.14,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.11
9,1) $0 - $100,51.54,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.11
6,1) $0 - $100,46.03,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.11
6,1) $0 - $100,45.96,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.11
11,1) $0 - $100,36.81,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.11
4,3) $200 - $350,344.03,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.11
2,3) $200 - $350,300.36,1,1,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.11
7,3) $200 - $350,339.65,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.11
11,2) $100 - $200,167.78,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.11
6,4) $350 - $500,353.32,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.11
3,4) $350 - $500,435.89,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.11
1,4) $350 - $500,355.23,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.11
10,2) $100 - $200,169.84,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.11
7,3) $200 - $350,303.82,1,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.11
2,4) $350 - $500,452.8,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.11
9,1) $0 - $100,37.62,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.11
4,4) $350 - $500,354.46,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.11
11,1) $0 - $100,38.91,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.11
11,2) $100 - $200,148.26,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.11
2,2) $100 - $200,147.85,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.11
10,4) $350 - $500,444.59,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.11
5,4) $350 - $500,415.49,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.11
1,1) $0 - $100,70.64,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.11
4,2) $100 - $200,121.87,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.11
1,3) $200 - $350,308.36,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.11
6,4) $350 - $500,413.98,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.11
11,1) $0 - $100,49.83,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.11
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,1,1,132.2,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.10505932380313177
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.10505932380313177
9,1) $0 - $100,97.79,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.1
6,2) $100 - $200,169.31,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.1
2,4) $350 - $500,498.52,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.1
4,3) $200 - $350,240.17,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.1
3,4) $350 - $500,485.55,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.1
12,2) $100 - $200,169.3,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.1
9,4) $350 - $500,368.23,1,0,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.1
1,1) $0 - $100,63.67,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.1
10,2) $100 - $200,198.06,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.1
11,2) $100 - $200,169.66,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.1
6,2) $100 - $200,172.91,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.1
7,3) $200 - $350,338.82,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.1
2,4) $350 - $500,431.53,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.1
1,4) $350 - $500,497.48,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.1
