recency,history,zip_code,channel,newbie,uplift_score
5,291.17,Surburban,Multichannel,0,0.02
2,1183.05,Rural,Phone,1,0.02
6,370.42,Urban,Web,1,0.02
10,538.62,Rural,Multichannel,1,0.02
7,139.04,Surburban,Web,1,0.02
10,158.26,Surburban,Phone,0,0.02
12,125.11,Surburban,Web,1,0.02
9,289.45,Surburban,Web,0,0.02
1,933.86,Rural,Multichannel,1,0.02
2,45.24,Surburban,Web,1,0.02
12,171.08,Rural,Web,1,0.02
9,57.77,Surburban,Phone,0,0.02
3,615.34,Urban,Web,1,0.02
1,204.81,Surburban,Phone,0,0.02
2,1514.28,Surburban,Phone,1,0.02
10,80.78,Rural,Phone,0,0.02
5,255.34,Urban,Multichannel,1,0.02
1,436.84,Surburban,Phone,0,0.02
6,185.31,Urban,Phone,0,0.02
11,36.73,Surburban,Web,0,0.02
9,269.52,Urban,Web,0,0.02
12,197.31,Surburban,Web,0,0.02
12,275.46,Urban,Phone,1,0.02
4,919.07,Urban,Multichannel,1,0.02
10,30.86,Urban,Phone,1,0.02
1,1302.01,Surburban,Phone,1,0.02
3,436.93,Surburban,Phone,0,0.02
3,370.41,Rural,Web,0,0.02
7,231.51,Urban,Phone,0,0.02
5,426.14,Surburban,Web,0,0.02
2,500.4,Urban,Phone,1,0.02
3,286.83,Urban,Phone,0,0.02
1,158.2,Surburban,Phone,1,0.02
4,140.6,Rural,Phone,1,0.02
2,103.61,Surburban,Web,0,0.02
11,549.08,Rural,Multichannel,1,0.02
1,194.82,Urban,Web,1,0.02
3,531.36,Urban,Web,1,0.02
3,300.56,Surburban,Multichannel,0,0.02
7,305.82,Urban,Phone,1,0.02
12,283.65,Urban,Multichannel,0,0.02
2,435.99,Urban,Phone,1,0.02
3,210.27,Urban,Phone,0,0.02
6,553.16,Rural,Phone,1,0.02
2,83.76,Surburban,Web,0,0.02
6,287.63,Surburban,Phone,0,0.02
9,184.89,Urban,Web,0,0.02
10,398.83,Urban,Multichannel,0,0.02
2,78.08,Rural,Phone,1,0.02
8,171.87,Surburban,Web,1,0.02
6,482.17,Urban,Multichannel,0,0.02
3,381.74,Surburban,Web,0,0.02
1,119.54,Surburban,Phone,1,0.02
9,212.87,Surburban,Web,1,0.02
12,438.13,Surburban,Phone,1,0.02
1,602.6,Urban,Web,1,0.02
12,149.17,Urban,Web,1,0.02
4,111.12,Urban,Phone,1,0.02
10,266.73,Surburban,Web,1,0.02
8,124.65,Surburban,Web,1,0.02
3,179.33,Surburban,Web,0,0.02
1,397.08,Urban,Phone,0,0.02
1,386.62,Surburban,Web,0,0.02
11,42.96,Surburban,Web,0,0.02
12,153.99,Urban,Web,0,0.02
2,712.68,Urban,Multichannel,1,0.02
1,752.8,Urban,Phone,1,0.02
12,803.61,Urban,Phone,1,0.02
9,334.36,Urban,Phone,0,0.02
11,129.29,Surburban,Phone,0,0.02
11,265.65,Urban,Web,1,0.02
10,34.88,Urban,Phone,1,0.02
4,168.05,Urban,Phone,1,0.02
1,241.1,Urban,Web,1,0.02
9,262.88,Surburban,Multichannel,1,0.02
4,125.53,Rural,Phone,1,0.02
2,589.68,Urban,Web,1,0.02
8,160.26,Surburban,Web,1,0.02
2,300.36,Urban,Multichannel,0,0.02
1,185.03,Surburban,Web,0,0.02
10,203.49,Surburban,Phone,1,0.02
10,50.84,Urban,Web,0,0.02
2,324.02,Urban,Web,1,0.02
2,1186.57,Rural,Phone,1,0.02
6,1320.32,Urban,Web,1,0.02
1,104.95,Rural,Web,1,0.02
2,206.78,Surburban,Multichannel,0,0.02
3,553.38,Rural,Web,1,0.02
6,966.68,Surburban,Multichannel,1,0.02
9,565.84,Urban,Web,1,0.02
1,958.86,Surburban,Multichannel,1,0.02
11,128.38,Surburban,Web,0,0.02
1,153.05,Rural,Web,1,0.02
1,648.57,Surburban,Web,1,0.02
8,268.38,Surburban,Multichannel,0,0.02
8,61.3,Urban,Web,0,0.02
1,1521.37,Urban,Web,1,0.02
10,94.71,Urban,Phone,0,0.02
3,85.59,Surburban,Phone,0,0.02
10,110.03,Urban,Web,0,0.02
4,835.83,Rural,Multichannel,1,0.02
10,88.68,Urban,Phone,1,0.02
10,201.57,Surburban,Phone,1,0.02
5,53.07,Urban,Phone,1,0.02
7,167.13,Surburban,Web,0,0.02
4,821.9,Surburban,Multichannel,1,0.02
1,53.92,Rural,Phone,0,0.02
10,1162.16,Surburban,Phone,1,0.02
6,31.27,Urban,Phone,1,0.02
9,96.3,Urban,Web,0,0.02
12,451.36,Rural,Web,1,0.02
11,107.38,Surburban,Web,0,0.02
4,524.38,Rural,Web,1,0.02
9,572.59,Rural,Web,1,0.02
6,561.75,Surburban,Multichannel,1,0.02
12,108.22,Surburban,Web,1,0.02
11,107.78,Rural,Web,1,0.02
3,607.83,Surburban,Multichannel,1,0.02
2,845.74,Surburban,Web,1,0.02
7,410.43,Urban,Multichannel,0,0.02
2,71.09,Surburban,Web,1,0.02
1,546.15,Surburban,Multichannel,1,0.02
2,45.6,Surburban,Phone,1,0.02
2,32.09,Surburban,Phone,1,0.02
10,100.03,Urban,Web,1,0.02
1,268.73,Rural,Web,1,0.02
9,816.88,Urban,Multichannel,1,0.02
9,459.02,Urban,Multichannel,0,0.02
8,112.06,Urban,Phone,1,0.02
2,483.11,Urban,Multichannel,0,0.02
1,296.4,Surburban,Multichannel,0,0.02
3,35.31,Surburban,Web,1,0.02
12,268.76,Surburban,Phone,0,0.02
10,33.41,Urban,Web,0,0.02
1,90.08,Surburban,Phone,0,0.02
7,191.98,Surburban,Web,0,0.02
10,100.06,Urban,Web,1,0.02
6,1008.2,Surburban,Multichannel,1,0.02
12,53.32,Urban,Phone,1,0.02
10,51.88,Urban,Web,0,0.02
1,49.42,Rural,Phone,1,0.02
10,152.28,Surburban,Web,1,0.02
1,97.04,Urban,Phone,1,0.02
9,142.35,Urban,Phone,0,0.02
10,177.79,Rural,Phone,0,0.02
12,410.71,Urban,Multichannel,0,0.02
3,55.73,Urban,Web,0,0.02
4,1220.0,Urban,Phone,1,0.02
3,897.77,Surburban,Phone,1,0.02
7,268.01,Urban,Web,0,0.02
7,110.47,Urban,Phone,1,0.02
2,347.32,Urban,Web,1,0.02
7,152.33,Rural,Web,0,0.02
2,1004.03,Surburban,Phone,1,0.02
6,350.12,Rural,Multichannel,0,0.02
3,83.25,Urban,Web,1,0.02
2,192.38,Urban,Web,0,0.02
8,157.8,Surburban,Web,1,0.02
7,98.53,Urban,Web,1,0.02
7,944.01,Rural,Web,1,0.02
10,36.95,Surburban,Web,0,0.02
1,553.14,Urban,Multichannel,1,0.02
10,53.89,Rural,Web,0,0.02
2,751.63,Rural,Web,1,0.02
3,290.08,Surburban,Web,0,0.02
5,613.71,Urban,Web,1,0.02
2,719.97,Urban,Phone,1,0.02
2,487.7,Rural,Multichannel,0,0.02
4,40.53,Urban,Web,1,0.02
1,202.61,Rural,Web,0,0.02
10,153.27,Rural,Web,0,0.02
5,81.45,Urban,Phone,0,0.02
10,62.15,Rural,Web,1,0.02
10,204.81,Urban,Phone,0,0.02
6,107.65,Surburban,Web,1,0.02
6,993.25,Surburban,Phone,1,0.02
3,526.7,Urban,Web,1,0.02
1,69.11,Surburban,Phone,1,0.02
11,458.56,Rural,Web,0,0.02
1,79.01,Surburban,Phone,1,0.02
10,39.44,Surburban,Web,1,0.02
11,252.25,Surburban,Web,1,0.02
2,644.47,Urban,Multichannel,1,0.02
5,88.03,Urban,Phone,0,0.02
1,615.93,Rural,Web,1,0.02
1,1570.47,Surburban,Web,1,0.02
5,491.41,Urban,Web,0,0.02
9,104.85,Urban,Web,0,0.02
3,584.05,Surburban,Phone,1,0.02
9,62.11,Rural,Web,0,0.02
2,54.11,Rural,Phone,1,0.02
2,392.0,Surburban,Multichannel,0,0.02
10,291.64,Urban,Phone,0,0.02
10,135.9,Surburban,Web,1,0.02
11,76.4,Urban,Phone,0,0.02
8,369.91,Rural,Web,0,0.02
1,590.04,Urban,Web,1,0.02
4,277.25,Surburban,Multichannel,0,0.02
4,185.42,Surburban,Phone,1,0.02
7,182.83,Surburban,Web,0,0.02
4,59.55,Rural,Web,1,0.02
4,443.43,Surburban,Multichannel,1,0.02
10,572.79,Surburban,Multichannel,1,0.02
10,193.81,Surburban,Web,1,0.02
1,615.95,Rural,Web,1,0.02
9,75.09,Urban,Phone,1,0.02
1,524.37,Surburban,Multichannel,1,0.02
6,543.47,Urban,Web,1,0.02
1,485.53,Urban,Web,0,0.02
1,483.92,Surburban,Web,0,0.02
6,187.12,Urban,Phone,1,0.02
9,100.89,Urban,Web,1,0.02
2,133.63,Surburban,Web,0,0.02
11,421.51,Rural,Web,0,0.02
6,617.87,Urban,Web,1,0.02
12,158.24,Surburban,Phone,0,0.02
6,109.81,Urban,Web,1,0.02
1,544.74,Surburban,Multichannel,1,0.02
2,137.33,Surburban,Web,0,0.02
1,540.7,Surburban,Multichannel,1,0.02
3,711.8,Surburban,Web,1,0.02
7,912.28,Urban,Phone,1,0.02
3,157.12,Surburban,Phone,0,0.02
3,157.13,Surburban,Phone,0,0.02
3,49.78,Surburban,Web,0,0.02
1,1311.63,Rural,Phone,1,0.02
1,429.5,Surburban,Phone,0,0.02
7,610.29,Urban,Web,1,0.02
5,756.62,Rural,Web,1,0.02
4,59.04,Surburban,Web,0,0.02
2,38.57,Urban,Web,1,0.02
9,364.8,Rural,Web,1,0.02
1,288.73,Urban,Phone,0,0.02
11,289.03,Rural,Phone,0,0.02
1,413.46,Rural,Phone,0,0.02
1,735.63,Rural,Phone,1,0.02
2,169.12,Urban,Phone,1,0.02
1,505.9,Rural,Multichannel,1,0.02
11,154.79,Urban,Web,0,0.02
4,383.9,Surburban,Web,0,0.02
11,80.87,Rural,Phone,0,0.02
11,40.22,Surburban,Web,1,0.02
1,1016.39,Urban,Web,1,0.02
7,604.44,Urban,Web,1,0.02
12,174.29,Rural,Web,0,0.02
8,36.03,Urban,Phone,0,0.02
10,71.94,Surburban,Web,0,0.02
6,312.8,Rural,Web,1,0.02
11,53.58,Rural,Web,0,0.02
4,491.25,Urban,Web,0,0.02
3,156.33,Surburban,Phone,0,0.02
4,566.97,Urban,Multichannel,1,0.02
1,478.49,Surburban,Multichannel,0,0.02
9,139.38,Rural,Phone,0,0.02
12,93.06,Urban,Web,1,0.02
10,257.19,Surburban,Multichannel,0,0.02
8,43.4,Surburban,Web,1,0.02
8,558.18,Urban,Multichannel,1,0.02
3,133.09,Surburban,Web,0,0.02
8,384.87,Urban,Multichannel,1,0.02
5,398.44,Rural,Multichannel,0,0.02
9,58.09,Surburban,Phone,0,0.02
1,55.43,Rural,Web,0,0.02
6,88.34,Urban,Web,0,0.02
1,1604.43,Rural,Phone,1,0.02
12,53.52,Urban,Phone,0,0.02
5,101.56,Rural,Web,1,0.02
4,256.4,Urban,Web,1,0.02
9,285.38,Rural,Multichannel,0,0.02
1,647.25,Surburban,Multichannel,1,0.02
12,469.88,Urban,Multichannel,0,0.02
1,184.76,Urban,Phone,1,0.02
5,607.35,Urban,Web,1,0.02
5,121.46,Rural,Phone,1,0.02
1,83.66,Surburban,Phone,1,0.02
6,87.32,Urban,Phone,0,0.02
9,106.27,Urban,Web,1,0.02
3,1091.04,Rural,Web,1,0.02
3,1152.49,Rural,Phone,1,0.02
4,782.39,Urban,Multichannel,1,0.02
4,520.77,Urban,Web,1,0.02
2,525.13,Surburban,Phone,1,0.02
8,192.45,Surburban,Web,1,0.02
7,31.41,Urban,Phone,1,0.02
5,89.57,Rural,Phone,0,0.02
10,169.76,Surburban,Web,1,0.02
6,110.87,Urban,Web,1,0.02
3,589.12,Rural,Web,1,0.02
8,172.03,Surburban,Web,1,0.02
4,309.04,Urban,Phone,0,0.02
2,186.18,Urban,Phone,1,0.02
7,103.95,Rural,Web,1,0.02
12,482.86,Surburban,Multichannel,0,0.02
4,104.85,Rural,Web,1,0.02
1,480.21,Surburban,Multichannel,0,0.02
8,572.65,Urban,Web,1,0.02
1,539.33,Surburban,Multichannel,1,0.02
2,1526.77,Surburban,Phone,1,0.02
4,268.09,Urban,Phone,0,0.02
3,55.03,Rural,Web,0,0.02
2,1002.07,Surburban,Phone,1,0.02
10,194.42,Surburban,Web,1,0.02
12,455.03,Urban,Multichannel,0,0.02
4,78.78,Surburban,Web,0,0.02
12,230.83,Urban,Multichannel,0,0.02
2,315.15,Urban,Web,1,0.02
1,531.61,Surburban,Web,1,0.02
1,336.72,Urban,Phone,0,0.02
3,501.27,Urban,Multichannel,1,0.02
8,199.16,Urban,Phone,1,0.02
2,446.6,Surburban,Web,0,0.02
10,76.38,Rural,Phone,0,0.02
10,298.65,Surburban,Web,0,0.02
3,53.86,Rural,Phone,1,0.02
7,99.23,Urban,Web,1,0.02
4,297.8,Surburban,Web,0,0.02
3,127.93,Surburban,Web,1,0.02
3,1480.47,Surburban,Multichannel,1,0.02
9,356.77,Rural,Multichannel,1,0.02
9,545.95,Urban,Phone,1,0.02
6,623.15,Urban,Web,1,0.02
1,404.88,Urban,Phone,0,0.02
8,189.62,Surburban,Web,1,0.02
2,992.04,Surburban,Phone,1,0.02
3,142.09,Rural,Web,0,0.02
2,709.87,Surburban,Phone,1,0.02
3,748.08,Surburban,Web,1,0.02
2,204.97,Rural,Web,0,0.02
12,152.45,Rural,Phone,0,0.02
4,736.53,Urban,Multichannel,1,0.02
12,517.59,Rural,Phone,1,0.02
3,572.78,Rural,Web,1,0.02
2,52.37,Surburban,Web,1,0.02
2,505.42,Urban,Web,1,0.02
2,314.34,Urban,Web,1,0.02
2,377.69,Rural,Phone,0,0.02
10,186.2,Surburban,Web,0,0.02
3,400.19,Rural,Phone,1,0.02
5,186.2,Surburban,Phone,0,0.02
4,39.2,Surburban,Web,1,0.02
10,31.52,Urban,Phone,0,0.02
9,424.97,Urban,Multichannel,0,0.02
2,773.32,Rural,Web,1,0.02
8,265.93,Surburban,Web,1,0.02
1,732.19,Rural,Multichannel,1,0.02
10,286.18,Surburban,Multichannel,0,0.02
1,150.11,Rural,Phone,1,0.02
9,211.26,Urban,Web,1,0.02
8,127.66,Surburban,Phone,0,0.02
2,816.72,Urban,Multichannel,1,0.02
5,30.62,Urban,Phone,0,0.02
7,399.97,Rural,Web,1,0.02
5,48.88,Surburban,Phone,1,0.02
9,199.23,Urban,Web,0,0.02
1,101.46,Surburban,Web,0,0.02
4,74.48,Rural,Web,1,0.02
5,31.04,Surburban,Phone,0,0.02
6,323.09,Rural,Web,1,0.02
3,328.03,Urban,Phone,1,0.02
4,553.62,Urban,Web,1,0.02
10,384.29,Surburban,Web,0,0.02
8,281.1,Urban,Phone,0,0.02
12,185.0,Rural,Phone,1,0.02
1,47.35,Rural,Web,0,0.02
4,138.74,Rural,Web,1,0.02
2,503.9,Rural,Multichannel,1,0.02
2,1022.76,Surburban,Multichannel,1,0.02
5,398.92,Surburban,Web,0,0.02
1,48.76,Rural,Web,0,0.02
1,101.74,Urban,Web,1,0.02
4,212.31,Rural,Web,0,0.02
7,188.6,Rural,Web,0,0.02
8,264.6,Urban,Phone,0,0.02
10,33.77,Rural,Web,1,0.02
8,163.84,Surburban,Web,1,0.02
3,437.33,Surburban,Phone,0,0.02
8,399.59,Urban,Phone,0,0.02
5,186.45,Urban,Phone,0,0.02
5,380.36,Surburban,Web,0,0.02
9,365.0,Urban,Web,0,0.02
5,146.41,Urban,Phone,1,0.02
6,257.27,Surburban,Web,1,0.02
2,519.96,Urban,Phone,1,0.02
3,1668.0,Surburban,Web,1,0.02
10,510.03,Urban,Multichannel,1,0.02
12,254.11,Urban,Multichannel,0,0.02
2,52.63,Surburban,Web,1,0.02
2,159.8,Surburban,Phone,0,0.02
4,127.61,Surburban,Phone,0,0.02
6,405.07,Surburban,Multichannel,0,0.02
8,57.57,Rural,Phone,0,0.02
9,564.13,Surburban,Web,1,0.02
3,50.64,Rural,Phone,0,0.02
10,296.57,Urban,Phone,0,0.02
10,51.37,Surburban,Web,0,0.02
1,1161.31,Rural,Phone,1,0.02
7,59.0,Rural,Web,1,0.02
10,89.08,Urban,Web,1,0.02
1,204.78,Surburban,Phone,0,0.02
5,32.05,Surburban,Phone,0,0.02
5,952.06,Surburban,Multichannel,1,0.02
3,1372.66,Surburban,Phone,1,0.02
7,94.76,Urban,Phone,1,0.02
10,43.83,Urban,Web,0,0.02
12,145.4,Urban,Web,1,0.02
6,271.03,Surburban,Multichannel,0,0.02
12,86.8,Urban,Web,0,0.02
11,345.37,Rural,Multichannel,0,0.02
5,387.83,Surburban,Phone,0,0.02
1,95.55,Surburban,Phone,1,0.02
7,169.16,Rural,Web,0,0.02
9,445.5,Surburban,Phone,0,0.02
6,72.12,Surburban,Web,0,0.02
10,539.37,Rural,Multichannel,1,0.02
6,921.56,Surburban,Phone,1,0.02
3,302.05,Surburban,Multichannel,0,0.02
1,97.05,Urban,Web,0,0.02
1,96.28,Surburban,Phone,1,0.02
12,95.36,Surburban,Web,0,0.02
1,54.82,Urban,Phone,1,0.02
4,918.25,Surburban,Phone,1,0.02
2,96.35,Rural,Phone,1,0.02
1,860.02,Urban,Web,1,0.02
10,197.01,Surburban,Web,1,0.02
6,197.17,Urban,Phone,0,0.02
4,764.06,Urban,Multichannel,1,0.02
6,111.74,Urban,Web,1,0.02
12,391.36,Surburban,Multichannel,0,0.02
2,980.69,Surburban,Phone,1,0.02
12,341.26,Urban,Phone,1,0.02
4,366.85,Surburban,Web,1,0.02
3,559.93,Urban,Web,1,0.02
10,74.92,Urban,Web,1,0.02
4,85.98,Rural,Phone,0,0.02
2,287.06,Surburban,Multichannel,1,0.02
5,186.57,Urban,Phone,0,0.02
5,517.83,Urban,Web,1,0.02
1,383.88,Surburban,Web,1,0.02
2,467.11,Surburban,Phone,0,0.02
10,62.18,Urban,Web,0,0.02
1,194.72,Rural,Web,1,0.02
1,54.57,Urban,Phone,1,0.02
7,73.55,Surburban,Web,0,0.02
5,53.23,Urban,Phone,1,0.02
2,188.86,Rural,Phone,0,0.02
9,49.9,Surburban,Web,1,0.02
12,489.24,Surburban,Phone,1,0.02
2,632.02,Urban,Multichannel,1,0.02
2,592.98,Surburban,Phone,1,0.02
8,35.27,Urban,Phone,0,0.02
3,447.29,Urban,Multichannel,0,0.02
6,47.86,Rural,Web,0,0.02
2,207.53,Surburban,Multichannel,0,0.02
4,380.96,Surburban,Multichannel,1,0.02
7,361.96,Urban,Phone,1,0.02
10,34.77,Surburban,Web,1,0.02
2,389.82,Urban,Phone,0,0.02
1,41.35,Rural,Phone,0,0.02
10,50.78,Urban,Web,0,0.02
2,36.43,Urban,Web,1,0.02
5,105.55,Rural,Web,1,0.02
7,112.64,Rural,Web,1,0.02
1,395.83,Urban,Phone,0,0.02
10,94.75,Urban,Phone,0,0.02
10,51.72,Surburban,Web,0,0.02
8,263.97,Surburban,Phone,1,0.02
2,817.91,Urban,Web,1,0.02
10,106.04,Surburban,Web,0,0.02
2,186.78,Rural,Phone,0,0.02
6,377.02,Surburban,Web,1,0.02
10,55.37,Surburban,Phone,0,0.02
7,162.82,Urban,Phone,1,0.02
1,296.52,Surburban,Multichannel,0,0.02
9,57.54,Surburban,Phone,0,0.02
9,170.72,Urban,Web,0,0.02
9,153.67,Urban,Phone,1,0.02
3,643.61,Urban,Multichannel,1,0.02
8,401.25,Surburban,Multichannel,0,0.02
7,613.28,Urban,Web,1,0.02
3,31.16,Surburban,Web,0,0.02
1,119.35,Surburban,Phone,1,0.02
4,92.69,Rural,Phone,0,0.02
5,171.59,Rural,Web,0,0.02
1,492.18,Surburban,Phone,0,0.02
9,62.06,Urban,Phone,0,0.02
1,1049.71,Surburban,Multichannel,1,0.02
2,45.45,Surburban,Web,1,0.02
11,275.18,Surburban,Multichannel,0,0.02
1,781.62,Urban,Multichannel,1,0.02
7,206.23,Surburban,Phone,0,0.02
2,142.94,Urban,Phone,0,0.02
3,308.8,Surburban,Multichannel,0,0.02
4,390.18,Surburban,Web,0,0.02
10,53.66,Urban,Phone,0,0.02
10,104.38,Urban,Web,1,0.02
10,249.3,Rural,Phone,0,0.02
1,187.64,Surburban,Phone,0,0.02
9,729.7,Urban,Web,1,0.02
6,731.05,Rural,Phone,1,0.02
1,1145.49,Surburban,Web,1,0.02
2,1471.31,Surburban,Phone,1,0.02
3,76.79,Surburban,Web,1,0.02
10,282.68,Urban,Phone,0,0.02
10,138.2,Surburban,Web,1,0.02
3,268.55,Surburban,Phone,0,0.02
10,175.39,Rural,Phone,0,0.02
1,801.99,Rural,Web,1,0.02
3,200.0,Rural,Web,1,0.02
5,135.15,Surburban,Phone,0,0.02
7,159.06,Urban,Web,1,0.02
9,111.56,Rural,Web,1,0.02
10,441.89,Urban,Multichannel,0,0.02
11,394.19,Urban,Web,0,0.02
8,376.1,Surburban,Multichannel,1,0.02
2,742.55,Urban,Web,1,0.02
9,62.23,Urban,Web,0,0.02
5,377.64,Surburban,Web,0,0.02
9,74.33,Urban,Phone,0,0.02
4,309.73,Urban,Web,0,0.02
9,410.44,Urban,Multichannel,0,0.02
1,898.17,Surburban,Multichannel,1,0.02
2,727.07,Urban,Phone,1,0.02
1,37.17,Rural,Web,1,0.02
10,584.35,Surburban,Phone,1,0.02
3,169.31,Surburban,Web,0,0.02
1,106.12,Surburban,Web,0,0.019999999999999997
2,1017.35,Surburban,Phone,1,0.019999999999999997
1,937.39,Surburban,Web,1,0.019999999999999997
3,273.16,Surburban,Phone,0,0.019999999999999997
2,466.8,Surburban,Multichannel,0,0.019999999999999997
2,284.46,Surburban,Web,1,0.019999999999999997
9,181.16,Rural,Web,0,0.019999999999999997
10,143.92,Urban,Phone,0,0.019999999999999997
3,353.25,Surburban,Multichannel,0,0.019999999999999997
3,615.29,Urban,Multichannel,1,0.019999999999999997
12,499.36,Rural,Web,0,0.019999999999999997
6,389.77,Surburban,Web,1,0.019999999999999997
2,1039.02,Surburban,Multichannel,1,0.019999999999999997
1,246.74,Rural,Phone,0,0.019999999999999997
2,215.38,Urban,Web,1,0.019999999999999997
9,182.05,Rural,Web,0,0.019999999999999997
1,272.22,Urban,Phone,1,0.019999999999999997
9,359.65,Surburban,Multichannel,0,0.019999999999999997
5,75.47,Urban,Phone,0,0.019999999999999997
1,106.27,Surburban,Web,0,0.019999999999999997
6,88.46,Urban,Web,1,0.019999999999999997
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,29.99,Urban,Phone,0,0.01807914444616223
2,34.66,Urban,Phone,0,0.01567121059643606
2,34.11,Urban,Phone,0,0.01567121059643606
4,37.52,Rural,Web,0,0.015
4,34.21,Rural,Web,0,0.015
4,35.7,Rural,Web,0,0.015
9,30.25,Urban,Web,1,0.014454072178438939
12,35.07,Surburban,Web,1,0.01325
4,31.69,Urban,Web,0,0.012887472176945863
4,34.86,Urban,Web,0,0.012095238095238095
2,37.07,Rural,Web,0,0.011666666666666667
2,40.58,Rural,Web,0,0.011666666666666667
2,39.4,Rural,Web,0,0.011666666666666667
2,39.02,Rural,Web,0,0.011666666666666667
2,37.57,Rural,Web,0,0.011666666666666667
3,1973.87,Surburban,Multichannel,1,0.010000000000000002
1,373.71,Urban,Multichannel,0,0.010000000000000002
9,268.13,Rural,Web,0,0.01
10,141.52,Rural,Web,0,0.01
3,504.14,Urban,Multichannel,1,0.01
8,152.55,Urban,Phone,0,0.01
1,519.34,Rural,Multichannel,1,0.01
1,152.31,Rural,Web,0,0.01
6,40.02,Surburban,Web,0,0.01
12,111.65,Surburban,Web,0,0.01
10,466.5,Surburban,Web,0,0.01
2,111.65,Rural,Web,1,0.01
7,441.51,Rural,Web,0,0.01
6,136.02,Surburban,Web,1,0.01
6,183.4,Surburban,Phone,0,0.01
9,177.27,Surburban,Web,0,0.01
10,111.03,Urban,Phone,1,0.01
3,158.76,Urban,Web,1,0.01
10,184.12,Urban,Phone,1,0.01
6,73.33,Surburban,Web,1,0.01
1,338.56,Urban,Phone,0,0.01
6,352.79,Rural,Phone,1,0.01
10,165.07,Urban,Phone,1,0.01
12,49.5,Surburban,Phone,1,0.01
9,34.04,Urban,Web,0,0.01
2,636.54,Rural,Multichannel,1,0.01
4,775.45,Surburban,Web,1,0.01
8,394.16,Surburban,Web,0,0.01
7,956.95,Surburban,Web,1,0.01
5,141.34,Rural,Web,0,0.01
8,500.5,Surburban,Web,1,0.01
9,107.21,Surburban,Web,1,0.01
1,60.05,Urban,Web,0,0.01
3,33.38,Surburban,Web,1,0.01
12,129.14,Urban,Web,0,0.01
1,203.07,Urban,Phone,0,0.01
11,184.96,Urban,Web,0,0.01
10,142.08,Rural,Web,1,0.01
11,144.64,Rural,Phone,1,0.01
10,197.73,Urban,Web,0,0.01
11,154.03,Surburban,Web,0,0.01
5,137.71,Urban,Phone,0,0.01
9,444.97,Surburban,Web,0,0.01
5,646.9,Urban,Multichannel,1,0.01
9,258.49,Urban,Phone,0,0.01
1,773.85,Surburban,Phone,1,0.01
8,306.14,Urban,Phone,0,0.01
3,54.79,Surburban,Phone,0,0.01
1,816.88,Rural,Web,1,0.01
1,181.42,Surburban,Phone,1,0.01
2,968.37,Rural,Multichannel,1,0.01
9,366.39,Urban,Phone,0,0.01
5,179.82,Urban,Phone,0,0.01
2,46.47,Surburban,Web,1,0.01
3,97.67,Rural,Phone,0,0.01
4,585.72,Urban,Web,1,0.01
1,97.01,Surburban,Phone,0,0.01
1,67.67,Surburban,Phone,1,0.01
1,69.62,Surburban,Phone,1,0.01
7,33.61,Rural,Phone,1,0.01
8,88.48,Urban,Web,0,0.01
8,444.66,Surburban,Multichannel,0,0.01
5,304.78,Rural,Phone,0,0.01
2,431.78,Rural,Multichannel,1,0.01
2,1257.44,Urban,Phone,1,0.01
4,464.49,Surburban,Phone,0,0.01
6,447.01,Urban,Web,1,0.01
6,278.81,Urban,Phone,0,0.01
1,161.72,Surburban,Phone,0,0.01
5,126.2,Rural,Phone,1,0.01
9,361.6,Surburban,Multichannel,1,0.01
6,62.39,Rural,Web,0,0.01
5,349.8,Rural,Web,0,0.01
7,932.25,Urban,Multichannel,1,0.01
10,501.61,Urban,Multichannel,1,0.01
2,33.87,Urban,Web,0,0.01
10,197.85,Urban,Web,0,0.01
9,471.83,Urban,Multichannel,0,0.01
6,328.42,Surburban,Multichannel,1,0.01
4,218.02,Rural,Web,0,0.01
4,464.35,Surburban,Phone,1,0.01
